gene,coef_covid
C10orf53,0.00012189241466956181
TNN,0.00012162884833442671
PCLO,0.00012147928319001111
POU3F1,-0.00011802534644752374
IGHV3OR16-8,-0.0001170521314511537
NRCAM,-0.0001170521314511537
COL17A1,0.00011657151666220083
SLC30A3,0.00011559081170873417
IGLV7-46,0.00011080097524735588
ECEL1,0.00011077721356427903
CEACAM5,-0.0001105386240965106
PPL,0.00011031223982835795
NPAS3,0.000110005571909578
ZAR1,-0.00010998176863988856
SLC16A14,-0.00010928053806557092
LEKR1,-0.00010853406679924717
HORMAD2,0.00010489040654769433
HLF,-0.00010281494778319616
OR6Q1,0.00010202556688489037
SLC28A2,0.00010202556688489037
CSPG5,0.00010202556688489037
GPT,0.00010202556688489037
RNA5SP369,0.00010202556688489037
FAM9B,-0.00010020255265109503
RAMP2-AS1,-9.998941059523646e-05
LINC00927,-9.967049019437417e-05
RNU6-1067P,9.958768279991757e-05
THRB-AS1,-9.956747272883835e-05
KRT20,-9.956747272883835e-05
SPTSSB,-9.956747272883835e-05
C1orf94,-9.948485509727272e-05
LINC00939,9.943446382327353e-05
C2CD4A,-9.899313872915218e-05
TFDP3,-9.857074286921086e-05
KRTAP5-11,-9.857074286921086e-05
DSCAM-IT1,-9.857074286921086e-05
RN7SL41P,-9.772129058519753e-05
IL36G,-9.772129058519753e-05
ADAD1,9.730126482779462e-05
LINC01123,-9.725237621622444e-05
SYNDIG1,-9.611477897156028e-05
RNU4-29P,-9.611477897156028e-05
FLT4,-9.60171560689854e-05
SLC22A3,-9.601025514450462e-05
LINC01119,-9.525058877896541e-05
HEPACAM2,-9.388101565551771e-05
PCDHB4,-9.388101565551771e-05
CBR3,9.372386097623591e-05
KCNA6,9.352810896550973e-05
FAM205A,-9.344253117815729e-05
SPATS1,-9.344253117815729e-05
LINC00907,-9.293716318909139e-05
SNORD115-36,-9.29119280226129e-05
SHC2,9.249599055779229e-05
C1orf74,8.943476626543828e-05
MROH2B,-8.891043029453801e-05
COL3A1,-8.891043029453801e-05
BACH1-AS1,-8.891043029453801e-05
CPA6,-8.87184612184683e-05
GLP2R,-8.734153802623195e-05
ESRG,-8.720620294263156e-05
SAA2,-8.720620294263156e-05
MC4R,-8.720620294263156e-05
LINC00269,-8.718439410564517e-05
PLCZ1,-8.695362273307075e-05
NEGR1-IT1,-8.685824546798932e-05
DCT,-8.685824546798932e-05
IQCF1,-8.662144600285781e-05
SYN3,-8.635124815484905e-05
MYH15,-8.635124815484905e-05
HAND2-AS1,8.617468244250418e-05
OR56B3P,-8.53443614819969e-05
SLC16A11,8.438213857277541e-05
TRAV12-2,-8.405874268932587e-05
TAS2R5,-8.376822958503034e-05
RNU2-57P,8.33880044314687e-05
NPFFR1,8.177572874418052e-05
LINC00460,-8.039072916169232e-05
GPR26,-8.039072916169232e-05
LINC01143,-8.039072916169232e-05
GAPDHS,-8.039072916169232e-05
WFDC12,-8.013530010319684e-05
RN7SKP133,-8.013530010319684e-05
MIXL1,7.972935999507491e-05
RN7SL33P,-7.89939785242006e-05
DRD2,-7.89939785242006e-05
COX7A1,7.892331748539719e-05
RNA5SP351,7.892331748539719e-05
SLC6A9,7.892331748539719e-05
HOXA3,-7.836694862192109e-05
MTUS2-AS2,-7.836694862192109e-05
LINC00368,-7.836694862192109e-05
GABRP,-7.832908869636452e-05
ABCC8,-7.752067146712778e-05
TIGD4,-7.728315921039262e-05
SLC35F3,-7.728315921039262e-05
SKOR1,7.716481116362078e-05
PRR23C,7.70684382829139e-05
DIAPH3-AS2,-7.474842792860776e-05
GOLGA6D,7.463490275428649e-05
LARP6,-7.421349663527052e-05
NXPH3,-7.406670814510429e-05
EPS8L2,-7.406479088579174e-05
ZNF610,-7.369399450349846e-05
LINC00298,-7.364216811225763e-05
CDHR1,7.27280008112532e-05
PRNT,-7.260459097719045e-05
CST1,-7.222826495929965e-05
LINC01166,-7.126087421774006e-05
SRRM4,-7.126087421774006e-05
MAB21L1,-7.126087421774006e-05
DSG4,-7.126087421774006e-05
OR2A12,-7.126087421774006e-05
OFCC1,-7.088303192686365e-05
TMEM198,-7.088303192686365e-05
C20orf203,-7.067752989530475e-05
IGKV3OR2-268,7.053125060746388e-05
ADCYAP1,-7.012558483041813e-05
RNU2-59P,-6.945109421354839e-05
C14orf178,-6.919630734171857e-05
LINC00485,-6.919630734171857e-05
FAM13C,-6.852268913636157e-05
IGKV2-24,-6.805510883522866e-05
STAC2,-6.773947554999276e-05
CNTD1,-6.773947554999276e-05
RNA5SP437,6.762240245502339e-05
CST9L,-6.747700141943724e-05
TRAV13-1,6.73477221584103e-05
ISM1,6.659962806899131e-05
MAPT-AS1,-6.633084769306462e-05
RNU6-1322P,-6.559597084485954e-05
C18orf63,6.304485353432842e-05
A4GNT,-6.212323829577309e-05
SLC9B1P1,-6.212323829577309e-05
SDR42E2,-6.09727422749194e-05
KRT9,-6.077854372154427e-05
STAU2-AS1,-5.933711481290867e-05
MSH4,-5.893802612530807e-05
SNTN,-5.893802612530807e-05
ARHGEF26-AS1,-5.881174514094363e-05
MKNK1-AS1,-5.863162988206932e-05
SPINK1,-5.853851598762669e-05
KCNC2,-5.853851598762669e-05
HOXD12,-5.853851598762669e-05
SNORD8,5.84862192398986e-05
DOK7,-5.847313113024231e-05
AKR1E2,5.7992747239410135e-05
OR2A2,-5.791340135020342e-05
LMO1,-5.791340135020342e-05
GGNBP1,-5.6846072732718066e-05
KIF6,5.619321910339173e-05
PRDM11,-5.5472369579168925e-05
RNU4-48P,-5.345524465410254e-05
ERVMER34-1,-5.345524465410254e-05
MEOX1,-5.230320360460564e-05
CNGA3,5.214496432449217e-05
OR9A2,5.1826226927547725e-05
ZIC3,-5.0808956102999905e-05
SCN4B,-5.030500989220846e-05
LIMD1-AS1,-4.672092781508859e-05
MSLNL,4.613612682303433e-05
OMD,4.538679533757972e-05
MORN4,-4.508570488111654e-05
NPAS4,-4.508570488111654e-05
THPO,-4.508570488111654e-05
CDY1,-4.508570488111654e-05
LGI4,4.4814193810983194e-05
FXYD3,-4.320652584247366e-05
FER1L6-AS1,-4.26476852487273e-05
CHIA,-4.26476852487273e-05
PLET1,-4.164615309267572e-05
SFTPB,-4.0024833646940875e-05
SPC25,-3.979369757119871e-05
ERN2,-3.979369757119871e-05
RN7SL612P,-3.979369757119871e-05
ZNF521,3.84657264063087e-05
COLEC11,-3.8277073769553616e-05
HGFAC,-3.8109543974415294e-05
ATOH1,-3.7797348138973044e-05
IL17RD,-3.660637752144959e-05
TMEM72,-3.660637752144959e-05
ZP2,3.6281823733280615e-05
IGSF23,-3.5767759110752595e-05
C3orf33,3.499242859324339e-05
KCNK3,3.390123637842534e-05
POU3F2,-3.3267355349685615e-05
EGFR-AS1,-3.3267355349685615e-05
LINC01121,-3.28342483188154e-05
SSX7,-3.266494205718843e-05
CDX1,-3.266494205718843e-05
UPP2,-3.266494205718843e-05
RNU6-344P,-3.266494205718843e-05
FAM180A,-3.266494205718843e-05
TREX2,3.105141460552337e-05
CCDC27,-3.0627839064375634e-05
RNY3P8,-3.05452545376765e-05
PRDM7,-3.05452545376765e-05
ZNF285,2.8707724663852466e-05
AMH,2.803832857765583e-05
OR13A1,2.7768899488653848e-05
NSG1,-2.7729276676003927e-05
RNA5SP478,2.7016288940905338e-05
MIR548O,2.66929506515814e-05
ANKRD30BL,-2.6445841781297697e-05
GNAS-AS1,-2.6445841781297697e-05
LINC00689,-2.6193609329429098e-05
APBA1,-2.524402454759682e-05
ANKRD29,2.515068231972264e-05
C1orf185,-2.4313618863065956e-05
KRTAP2-2,-2.4313618863065956e-05
CAMK2B,-2.4313618863065956e-05
MSI1,2.4309897324094935e-05
KRTAP13-3,2.4309897324094935e-05
IL17RE,2.3406889006181207e-05
PLEKHG6,-2.309207415202331e-05
RNA5SP378,2.2355029413800096e-05
RN7SL784P,2.2355029413800096e-05
SCGB2A1,2.21562095572635e-05
EPHA8,2.21562095572635e-05
CLEC19A,2.1584289715641863e-05
C5orf49,-2.0548303782422022e-05
TMEM239,-1.80170274963316e-05
RAX,1.4968442174078063e-05
CDH16,-1.3752315386491515e-05
RN7SL279P,1.3137496686327695e-05
UBE2U,-1.131922492141081e-05
LINC00928,-1.131922492141081e-05
DNAH8,9.136472825069195e-06
BCDIN3D-AS1,-9.085944356692607e-06
IGHV1OR15-1,8.651436604787552e-06
KCNJ9,-8.647295088735655e-06
PDX1,-7.683712979138703e-06
LINC01100,-7.683712979138703e-06
VWC2,5.933891855659133e-06
TTLL10,5.933891855659133e-06
TTTY21,5.933891855659133e-06
KAZN,3.0670577339949665e-06
ABCC5-AS1,1.9151973709086197e-06
IGKV2D-29,1.7720609775506177e-06
MAGI1,1.4653497729171324e-06
STRC,5.258010836052592e-07
C1QTNF1,5.258010836052592e-07
